Webster Avenue (descending from the Webster Avenue Bridge) — MHT[Amended 1-5-1999 by Ord. No. T.O. 3-1999]|West|Brookwold Drive
Webster Avenue — PTW*|Both|12 feet west of Adams Street
Webster Avenue — PTW|Both|Madison Avenue
Webster Avenue — PTW|Both|Monroe Street
Webster Avenue — PTW|Both|South Washington Street
Webster Avenue — PTW|East|Mackey Avenue
Webster Avenue — PTW[Added 9-19-2000 by Ord. No. T.O. 41-2000]|Southeast|Jefferson Street
Webster Avenue — PTW|West|Carlton Avenue
Webster Street — CRL|West|Cherry Lane
Wellington Road — GNV|Northeast|Park Avenue
Wensley Drive — GNK|Both|Merrivale Road
Wensley Drive — GNK|Both|Somerset Drive North
Wensley Drive — GNK|Both|Sussex Road
Wentworth Avenue — ALB|Both|Evans Avenue
Wentworth Avenue — ALB|Both|Sampson Avenue
Wentworth Avenue — ALB[Added 12-16-1998 by Ord. No. T.O. 44-1998]|Both|Sigsbee Avenue
Westbury Avenue — CRL*|Both|Rushmore Avenue
Westbury Avenue — CRL|Both|Silverlake Boulevard
West End Avenue — NHP|Both|Gould Street
West End Avenue — NHP|Both|Leonard Boulevard
West End Avenue — NHP[Added 6-17-2008 by Ord. No. T.O. 21-2008]|East|Denton Avenue
West Maple Drive — NHP|East|New Hyde Park Drive
West Maple Drive — NHP|West|Bly Court
West Maple Drive — NNH|Both|Harvard Street
West Maple Drive — NNH|Both|Maple Court
West Mill Drive — GNK|Both|Nassau Road
West Mill Drive — GNK|East|Terrace Circle
Westminster Road — GNK|Both|Highland Place
Westminster Road — GNK|Both|Pembroke Avenue
West Shore Road — MHT|Both|Bayview Avenue
West Shore Road, center median ramp — PTW[Added 6-16-1998 by Ord. No. T.O. 26-1998]|North|Fairway Drive Extension (crosses the center median of West Shore Drive)
West Street — GNV[Added 8-13-2002 by Ord. No. T.O. 45-2002]|Both|John Street
West Street — HRK[Added 9-6-2018 by Ord. No. T.O. 10-2018]|North|North Street
Wheatley Avenue — ALB|West|Piper Drive
Wheeler Avenue — ALB|Both|McKinley Avenue
Wheeler Avenue — ALB[Added 6-1-2004 by Ord. No. 17-2004]|North|I.U. Willets Road
White Avenue — NHP|Both|First Street
White Avenue — NHP|Both|North Fourth Street
White Avenue — NNH|Both|North Sixth Street
White Avenue — NNH|West|Hillside Boulevard
Whitehall Lane — GCP[Added 4-24-2001 by Ord. No. T.O. 13-2001]|East|Marcus Avenue
Whitehall Lane — NHP|South|Pubins Lane
Whitney Street — CRL|East|Carle Road
Whitney Street — CRL|West|Cherry Lane
Whittier Avenue — FPC|Both|McKee Street
Whittier Avenue — FPC|Both|Willis Avenue
Whittier Avenue — FPC|East|Cherry Lane
Whittier Street — NCS|Both|Longfellow Avenue
Whittier Street — WBY[Added 7-31-2007 by Ord. No. T.O. 25-2007]|West|School Street
Wicks Lane — NHP|East|Herricks Road
Wicks Road — NHP|West|Schumacher Drive
Willets Road School egress driveway — RHT[Added 8-13-2019 by Ord. No. T.O. 28-2019]|West|Schoolhouse Lane
William Street — NNH|Both|Maple Drive West
William Street — NNH|Both|Sperry Boulevard
Willis Avenue — FPC[Added 6-8-1999 by Ord. No. T.O. 19-1999]|Both|85th Avenue
Willis Avenue — FPC[Added 6-8-1999 by Ord. No. T.O. 19-1999]|Both|Whittier Avenue
Willowdale Avenue — PTW|West|Mackey Avenue
Willow Drive — PTW|North|Luquer Road
Willow Drive — PTW[Added 1-23-2007 by Ord. No. T.O. 5-2007]|Southwest|Amherst Road
Willow Lane — CRL|North|Asbury Avenue
Willow Place — ALB|East|Meadow Drive
Willow Place — ALB[Added 7-20-2004 by Ord. No. T.O. 23-2004]|West|Berry Place
Willow Road — NHP|North|Oak Road
Willow Street — RHT|Both|Burnham Avenue
Willow Street — RHT|Both|Carlyle Place
Willow Street — RHT|Both|Jefferson Avenue
Willow Street — RHT|Both|Madison Avenue
Willow Street — RHT|Both|Plympton Avenue
Willow Street — RHT|East|St. Marks Place
Wilton Street — NHP|Both|Bryant Avenue
Wilton Street — NHP[Added 7-14-2009 by Ord. No. T.O. 19-2009]|West|Central Boulevard
Wilton Street — NHP[Added 7-14-2009 by Ord. No. T.O. 19-2009]|East|Ingraham Lane
Wilton Street — NHP[Added 7-14-2009 by Ord. No. T.O. 19-2009]|West|Ingraham Lane
Wilton Street — NHP[Added 7-16-2002 by Ord. No. T.O. 41-2002]|Both|Sperry Boulevard
Wilton Street — NHP|North|Maple Drive West
Wilwade Road — GNK|East|Cornell Drive
Wilwade Road — GNK|West|Soundview Road
Winfield Terrace — GNK|North|Hawthorne Lane
Winnie Court — CRL|East|Carle Road
Winnie Court — CRL[Added 1-28-1997 by Ord. No. T.O. 3-1997]|West|Douglas Street
Winthrop Road — PTW|Both|Lynn Road
Winthrop Road — PTW|West|Lowell Road
Wood Avenue — ALB|Both|McKinley Avenue
Woodcut Lane — MHT|Both|Rockywood Road
Woodcut Lane — MHT|South|Rolling Hill Road
Woodcut Lane — RHT[Added 10-19-2004 by Ord. No. T.O. 37-2004]|North|Hillturn Lane
Woodcut Lane — RHT[Added 10-19-2004 by Ord. No. T.O. 37-2004]|West|Hillturn Lane
Woodhollow Road — ALB[Added 7-20-2004 by Ord. No. T.O. 23-2004]|Both|Plainfield Road
Woodhollow Road — ALB[Added 12-10-2002 by Ord. No. T.O. 67-2002]|Southeast|Oak Ridge Lane
Woodhollow Road — ALB[Added 7-20-2004 by Ord. No. T.O. 23-2004]|West|Berry Place
Woodland Place — GNK|Both|Brookbridge Road
Woodland Place — GNK|Both|Parkside Drive
Woodland Place — GNK|Both|Robin Way
Woodlawn Avenue — GNK[Added 3-23-1999 by Ord. No. T.O. 9-1999]|Both|Locust Avenue
Woodlawn Avenue — GNK|East|Station Road
Woodward Street — RHT[Added 3-3-1998 by Ord. No. T.O. 8-1998]|Both|Plympton Avenue
Woodward Street — RHT|Both|Van Nostrand Avenue
Woodward Street — RHT|East|Mineola Avenue
Wooleys Lane — GNK|Both|Devon Road
Wooleys Lane — GNK|Both|Plymouth Road
Wooleys Lane — GNK|Both|Station Road
Wooleys Lane — GNK[Added 6-3-2003 by Ord. No. T.O. 21-2003]|Both|Warwick Road
Wooleys Lane — GNK|West|Cambridge Road
Wooleys Lane — GNK|West|Ruxton Road
Wooleys Lane East — GNK|West|Station Road
Wright Avenue — CRL|Both|Cherry Lane
Wright Avenue — CRL|Both|Lindbergh Boulevard
Wright Avenue — CRL|Both|Mitchell Avenue
Wright Street — NCS|Both|Broadway
Wright Street — NCS|Both|Roman Avenue
Wright Street — NCS[Added 2-15-2012 by Ord. No. T.O. 4-2012]|South|Railroad Avenue
Wright Street — NCS/WBY[Added 5-13-2014 by Ord. No. T.O. 6-2014]|North|Prospect Avenue
Yacht Club Drive — PTW|East|North Plandome Road
Yale Street — RHT|Both|Appletree Lane
Yale Street — RHT|East|Flower Lane
Yale Street — RHT|Both|Manor Avenue
Yale Street — RHT[Added 2-24-2015 by Ord. No. T.O. 7-2015]|West|Willis Avenue
Yorkshire Road — NHP|Both|Devonshire Drive
Yorkshire Road — NHP|Both|Schumacher Drive
